,link,price
1442,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-90301555/,SR179
1443,https://www.ikea.com/sa/en/p/vedbo-high-back-armchair-gunnared-blue-40423583/,"SR1,695"
1444,https://www.ikea.com/sa/en/p/baltsar-chair-black-50532138/,SR699
1445,https://www.ikea.com/sa/en/p/skruvby-side-table-white-80532009/,SR199
1446,https://www.ikea.com/sa/en/p/askholmen-chair-outdoor-foldable-light-brown-stained-50240031/,SR199
1447,https://www.ikea.com/sa/en/p/aesperoed-coffee-table-black-glass-black-00461888/,SR595
1448,https://www.ikea.com/sa/en/p/linanaes-3-seat-sofa-vissle-beige-10512236/,"SR1,295"
1449,https://www.ikea.com/sa/en/p/torparoe-chair-with-armrests-in-outdoor-light-grey-blue-30518529/,SR165
1450,https://www.ikea.com/sa/en/p/kullaberg-desk-pine-80499444/,SR895
1451,https://www.ikea.com/sa/en/p/hol-side-table-acacia-70161320/,SR299
1452,https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,SR945
1453,https://www.ikea.com/sa/en/p/braeda-laptop-support-black-60150176/,SR25
1454,https://www.ikea.com/sa/en/p/kallax-shelving-unit-high-gloss-white-20305745/,SR899
1455,https://www.ikea.com/sa/en/p/trofast-mesh-storage-box-light-green-grey-90530081/,SR45
1456,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-white-40300662/,SR579
1457,https://www.ikea.com/sa/en/p/bondholmen-bench-with-backrest-outdoor-grey-20420632/,SR865
1458,https://www.ikea.com/sa/en/p/nordviken-chair-white-00369111/,SR325
1459,https://www.ikea.com/sa/en/p/hemnes-bookcase-white-stain-40371763/,SR949
1460,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-hallarp-grey-70496097/,SR645
1461,https://www.ikea.com/sa/en/p/malm-chest-of-6-drawers-white-mirror-glass-70403593/,SR779
1462,https://www.ikea.com/sa/en/p/visthus-wardrobe-grey-white-90493446/,"SR2,295"
1463,https://www.ikea.com/sa/en/p/besta-tv-bench-grey-stained-walnut-effect-10294511/,SR600
1464,https://www.ikea.com/sa/en/p/ektorp-cover-f-3-seat-sofa-w-chaise-longue-hakebo-dark-grey-10565729/,SR645
1465,https://www.ikea.com/sa/en/p/knarrevik-bedside-table-black-30381183/,SR59
1466,https://www.ikea.com/sa/en/p/hemnes-tv-bench-black-brown-50297046/,"SR1,245"
1467,https://www.ikea.com/sa/en/p/maryd-tray-table-grey-90292725/,SR449
1468,https://www.ikea.com/sa/en/p/trofast-mesh-storage-box-grey-blue-60530068/,SR25
1469,https://www.ikea.com/sa/en/p/runmaroe-cabinet-with-doors-dark-grey-indoor-outdoor-20551312/,SR795
1470,https://www.ikea.com/sa/en/p/kallax-insert-with-door-white-20278167/,SR89
1471,https://www.ikea.com/sa/en/p/sundsoe-chair-outdoor-grey-90503351/,SR175
1472,https://www.ikea.com/sa/en/p/ekenaeset-armchair-jonsbyn-black-70539011/,"SR1,395"
1473,https://www.ikea.com/sa/en/p/havsta-nest-of-tables-set-of-2-dark-brown-60404197/,SR725
1474,https://www.ikea.com/sa/en/p/hemnes-chest-of-6-drawers-grey-stained-80392462/,"SR1,495"
1475,https://www.ikea.com/sa/en/p/tegeloen-chair-in-outdoor-dark-grey-black-00503807/,SR475
1476,https://www.ikea.com/sa/en/p/torparoe-table-outdoor-white-foldable-70420757/,SR475
1477,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-bed-section-sporda-dark-grey-50501189/,SR650
1478,https://www.ikea.com/sa/en/p/raskog-bar-stool-black-30352246/,SR199
1479,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-bed-section-sporda-natural-10501191/,SR650
1480,https://www.ikea.com/sa/en/p/idanaes-open-wardrobe-dark-brown-stained-80458839/,"SR1,195"
1481,https://www.ikea.com/sa/en/p/urban-junior-chair-white-00165213/,SR295
1482,https://www.ikea.com/sa/en/p/lanesund-sideboard-grey-brown-90466546/,"SR2,995"
1483,https://www.ikea.com/sa/en/p/lack-side-table-white-30449908/,SR49
1484,https://www.ikea.com/sa/en/p/laiva-bookcase-black-brown-40178591/,SR129
1485,https://www.ikea.com/sa/en/p/nissafors-trolley-white-40465733/,SR105
1486,https://www.ikea.com/sa/en/p/rimforsa-work-bench-stainless-steel-bamboo-90399284/,"SR2,245"
1487,https://www.ikea.com/sa/en/p/froeknabo-cushion-set-vissle-beige-40518289/,SR245
1488,https://www.ikea.com/sa/en/p/hemnes-chest-of-3-drawers-grey-stained-30460811/,SR945
1489,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,0
1490,https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-20263830/,SR259
1491,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-gunnared-beige-00495789/,SR845
1492,https://www.ikea.com/sa/en/p/hyltarp-cover-for-3-seat-sofa-hallarp-white-30547305/,SR595
1493,https://www.ikea.com/sa/en/p/havsta-cabinet-white-60389192/,"SR1,295"
1494,https://www.ikea.com/sa/en/p/bockoen-hammock-stand-outdoor-black-10495133/,SR400
1495,https://www.ikea.com/sa/en/p/utespelare-gaming-desk-ash-effect-grey-10571532/,SR845
1496,https://www.ikea.com/sa/en/p/tosteroe-cover-for-outdoor-furniture-table-and-chairs-black-50532336/,SR140
1497,https://www.ikea.com/sa/en/p/lisabo-table-ash-veneer-10563773/,"SR1,045"
1498,https://www.ikea.com/sa/en/p/rakkestad-wardrobe-with-2-doors-black-brown-50453758/,SR645
1499,https://www.ikea.com/sa/en/p/bergmund-chair-cover-fagelfors-multicolour-70486215/,SR90
1500,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-20400691/,0
1501,https://www.ikea.com/sa/en/p/kleppstad-bed-frame-white-vissle-beige-10492686/,SR795
1502,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-orange-80262880/,SR995
1503,https://www.ikea.com/sa/en/p/vimle-corner-section-grann-bomstad-black-40465380/,"SR2,200"
1504,https://www.ikea.com/sa/en/p/hemnes-bedside-table-white-stain-20200456/,SR395
1505,https://www.ikea.com/sa/en/p/naemmaroe-chair-outdoor-foldable-light-brown-stained-50503353/,SR195
1506,https://www.ikea.com/sa/en/p/ravaror-dining-table-oak-veneer-40454522/,SR945
1507,https://www.ikea.com/sa/en/p/slattum-upholstered-bed-frame-knisa-light-grey-30446373/,SR795
1508,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-50494264/,"SR1,425"
1509,https://www.ikea.com/sa/en/p/jaerlasa-side-table-on-castors-white-00554383/,SR195
1510,https://www.ikea.com/sa/en/p/koppang-chest-of-3-drawers-black-brown-80481118/,SR545
1511,https://www.ikea.com/sa/en/p/havberg-swivel-armchair-grann-bomstad-golden-brown-70515109/,"SR1,995"
1512,https://www.ikea.com/sa/en/p/tradfri-driver-for-wireless-control-smart-grey-80555963/,SR75
1513,https://www.ikea.com/sa/en/p/strandmon-footstool-kelinge-beige-50492811/,SR545
1514,https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,SR359
1515,https://www.ikea.com/sa/en/p/klipsk-bed-tray-white-00258882/,SR59
1516,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-80393372/,"SR1,995"
1517,https://www.ikea.com/sa/en/p/gursken-bedside-table-light-beige-80486328/,SR145
1518,https://www.ikea.com/sa/en/p/tjusig-bench-with-shoe-storage-black-50152703/,SR445
1519,https://www.ikea.com/sa/en/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-30199283/,SR59
1520,https://www.ikea.com/sa/en/p/kivik-3-seat-sofa-grann-bomstad-black-00519525/,"SR5,595"
1521,https://www.ikea.com/sa/en/p/soederhamn-cover-for-1-seat-section-fridtuna-dark-grey-60518981/,SR495
1522,https://www.ikea.com/sa/en/p/skydrag-led-wrktp-ward-lghtng-strp-w-sensor-dimmable-anthracite-60479164/,SR59
1523,https://www.ikea.com/sa/en/p/taellasen-upholstered-bed-frame-kulsta-grey-green-60538922/,"SR1,145"
1524,https://www.ikea.com/sa/en/p/vimle-footstool-with-storage-grann-bomstad-black-60465384/,"SR1,745"
1525,https://www.ikea.com/sa/en/p/pynten-children-s-seat-pad-for-desk-chair-dark-grey-10538830/,SR30
1526,https://www.ikea.com/sa/en/p/nordkisa-open-wardrobe-with-sliding-door-bamboo-30439476/,"SR1,150"
1527,https://www.ikea.com/sa/en/p/nilsove-chair-with-armrests-rattan-white-50434312/,SR345
1528,https://www.ikea.com/sa/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-10360087/,SR59
1529,https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-sporda-dark-grey-60384335/,SR149
1530,https://www.ikea.com/sa/en/p/stenerik-laptop-support-30564012/,SR95
1531,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-red-40365366/,SR79
1532,https://www.ikea.com/sa/en/p/songesand-chest-of-6-drawers-brown-10366796/,SR995
1533,https://www.ikea.com/sa/en/p/kallax-shelving-unit-grey-wood-effect-40346924/,SR549
1534,https://www.ikea.com/sa/en/p/soederhamn-cover-for-corner-section-fridtuna-light-beige-90519130/,SR690
1535,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-white-50365177/,SR115
1536,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,SR645
1537,https://www.ikea.com/sa/en/p/idanaes-chest-of-4-drawers-dark-brown-stained-90458768/,"SR1,445"
1538,https://www.ikea.com/sa/en/p/kullen-chest-of-2-drawers-black-brown-60322130/,SR159
1539,https://www.ikea.com/sa/en/p/idanaes-upholstered-storage-bed-gunnared-dark-grey-40447169/,"SR2,795"
